Data,DataExcel,Regiao,Classe,Consumo,Consumidores
19970101,35431,Sul,Outros,382777.0,1439416
19970101,35431,Sul,Residencial,1063763.9,5407037
19970101,35431,Sul,Rural,375575.0,0
19970201,35462,Centro-Oeste,Comercial,203113.0,0
19970201,35462,Centro-Oeste,Industrial,211625.0,0
19970201,35462,Centro-Oeste,Outros,159599.0,419332
19970201,35462,Centro-Oeste,Residencial,414666.0,2255519
19970201,35462,Centro-Oeste,Rural,54377.0,0
19970201,35462,Nordeste,Comercial,431508.0,0
19970201,35462,Nordeste,Industrial,1574711.0,0
19970201,35462,Nordeste,Outros,425421.0,1127127
19970201,35462,Nordeste,Residencial,895028.8,7671380
19970201,35462,Nordeste,Rural,122729.0,0
19970201,35462,Norte,Comercial,119140.0,0
19970201,35462,Norte,Industrial,573285.0,0
19970201,35462,Norte,Outros,118369.0,224925
19970201,35462,Norte,Residencial,251330.8,1533897
19970201,35462,Norte,Rural,7214.0,0
19970201,35462,Sudeste,Comercial,1951853.0,0
19970201,35462,Sudeste,Industrial,6178660.0,0
19970201,35462,Sudeste,Outros,1287495.5,2665852
19970201,35462,Sudeste,Residencial,3616141.0,17206396
19970201,35462,Sudeste,Rural,303631.0,0
19970201,35462,Sul,Comercial,513469.0,0
19970201,35462,Sul,Industrial,1301567.0,0
19970201,35462,Sul,Outros,363737.0,1444804
19970201,35462,Sul,Residencial,998961.2,5424905
19970201,35462,Sul,Rural,368013.0,0
19970301,35490,Centro-Oeste,Comercial,208644.0,0
19970301,35490,Centro-Oeste,Industrial,213672.0,0
19970301,35490,Centro-Oeste,Outros,174672.0,421199
19970301,35490,Centro-Oeste,Residencial,403640.0,2264946
19970301,35490,Centro-Oeste,Rural,49798.0,0
19970301,35490,Nordeste,Comercial,415824.0,0
19970301,35490,Nordeste,Industrial,1642555.0,0
19970301,35490,Nordeste,Outros,413664.0,1129641
19970301,35490,Nordeste,Residencial,849652.0,7697169
19970301,35490,Nordeste,Rural,105322.0,0
19970301,35490,Norte,Comercial,121803.0,0
19970301,35490,Norte,Industrial,622111.0,0
19970301,35490,Norte,Outros,122980.0,225770
19970301,35490,Norte,Residencial,242720.9,1541897
19970301,35490,Norte,Rural,7469.0,0
19970301,35490,Sudeste,Comercial,1882251.0,0
19970301,35490,Sudeste,Industrial,5693550.0,0
19970301,35490,Sudeste,Outros,1221998.5,2667509
19970301,35490,Sudeste,Residencial,3561521.3,17234314
19970301,35490,Sudeste,Rural,303500.0,0
19970301,35490,Sul,Comercial,492790.0,0
19970301,35490,Sul,Industrial,1316319.0,0
19970301,35490,Sul,Outros,361827.0,1448557
19970301,35490,Sul,Residencial,935669.7,5430597
19970301,35490,Sul,Rural,340361.0,0
19970401,35521,Centro-Oeste,Comercial,214899.0,0
19970401,35521,Centro-Oeste,Industrial,236300.0,0
19970401,35521,Centro-Oeste,Outros,177752.0,422452
19970401,35521,Centro-Oeste,Residencial,424132.0,2271463
19970401,35521,Centro-Oeste,Rural,56585.0,0
19970401,35521,Nordeste,Comercial,422737.0,0
19970401,35521,Nordeste,Industrial,1683119.0,0
19970401,35521,Nordeste,Outros,423757.0,1132320
19970401,35521,Nordeste,Residencial,849206.4,7725854
19970401,35521,Nordeste,Rural,90968.0,0
19970401,35521,Norte,Comercial,120415.0,0
19970401,35521,Norte,Industrial,606257.0,0
19970401,35521,Norte,Outros,121830.0,227260
19970401,35521,Norte,Residencial,244340.3,1549199
19970401,35521,Norte,Rural,6950.0,0
19970401,35521,Sudeste,Comercial,1885240.0,0
19970401,35521,Sudeste,Industrial,5986810.0,0
19970401,35521,Sudeste,Outros,1281501.0,2685092
19970401,35521,Sudeste,Residencial,3572593.0,17289765
19970401,35521,Sudeste,Rural,322235.0,0
19970401,35521,Sul,Comercial,490704.0,0
19970401,35521,Sul,Industrial,1432546.0,0
19970401,35521,Sul,Outros,378639.0,1452479
19970401,35521,Sul,Residencial,959541.9,5451246
19970401,35521,Sul,Rural,316582.0,0
19970501,35551,Centro-Oeste,Comercial,217858.0,0
19970501,35551,Centro-Oeste,Industrial,231872.0,0
19970501,35551,Centro-Oeste,Outros,181317.0,424446
19970501,35551,Centro-Oeste,Residencial,424183.0,2281010
19970501,35551,Centro-Oeste,Rural,65347.0,0
19970501,35551,Nordeste,Comercial,423143.0,0
19970501,35551,Nordeste,Industrial,1730026.0,0
19970501,35551,Nordeste,Outros,421025.0,1136086
19970501,35551,Nordeste,Residencial,867876.4,7751994
19970501,35551,Nordeste,Rural,86598.0,0
19970501,35551,Norte,Comercial,132431.0,0
19970501,35551,Norte,Industrial,637655.0,0
19970501,35551,Norte,Outros,124573.0,228583
19970501,35551,Norte,Residencial,265193.1,1555462
19970501,35551,Norte,Rural,7781.0,0
19970501,35551,Sudeste,Comercial,1868657.0,0
19970501,35551,Sudeste,Industrial,6301265.0,0
19970501,35551,Sudeste,Outros,1324915.0,2687791
19970501,35551,Sudeste,Residencial,3560634.8,17326468
19970501,35551,Sudeste,Rural,347410.0,0
19970501,35551,Sul,Comercial,457705.0,0
19970501,35551,Sul,Industrial,1403380.0,0
19970501,35551,Sul,Outros,391268.0,1455804
19970501,35551,Sul,Residencial,940821.9,5461611
19970501,35551,Sul,Rural,284868.0,0
19970601,35582,Centro-Oeste,Comercial,207675.0,0
19970601,35582,Centro-Oeste,Industrial,244184.0,0
19970601,35582,Centro-Oeste,Outros,165566.0,426221
19970601,35582,Centro-Oeste,Residencial,424716.0,2289193
19970601,35582,Centro-Oeste,Rural,66401.0,0
19970601,35582,Nordeste,Comercial,424865.0,0
19970601,35582,Nordeste,Industrial,1687883.0,0
19970601,35582,Nordeste,Outros,426801.0,1139693
19970601,35582,Nordeste,Residencial,845500.4,7770900
19970601,35582,Nordeste,Rural,106329.0,0
19970601,35582,Norte,Comercial,133114.0,0
19970601,35582,Norte,Industrial,613994.0,0
19970601,35582,Norte,Outros,129074.0,231411
19970601,35582,Norte,Residencial,263378.8,1565881
19970601,35582,Norte,Rural,7784.0,0
19970601,35582,Sudeste,Comercial,1761222.0,0
19970601,35582,Sudeste,Industrial,6130201.0,0
19970601,35582,Sudeste,Outros,1270729.0,2700259
19970601,35582,Sudeste,Residencial,3598334.6,17398690
19970601,35582,Sudeste,Rural,343087.0,0
19970601,35582,Sul,Comercial,442846.0,0
19970601,35582,Sul,Industrial,1368246.0,0
19970601,35582,Sul,Outros,383505.0,1462543
19970601,35582,Sul,Residencial,937508.8,5478366
19970601,35582,Sul,Rural,271812.0,0
19970701,35612,Centro-Oeste,Comercial,208768.0,0
19970701,35612,Centro-Oeste,Industrial,247423.0,0
19970701,35612,Centro-Oeste,Outros,173156.0,429625
19970701,35612,Centro-Oeste,Residencial,421446.0,2306388
19970701,35612,Centro-Oeste,Rural,80331.0,0
19970701,35612,Nordeste,Comercial,405501.0,0
19970701,35612,Nordeste,Industrial,1741008.0,0
19970701,35612,Nordeste,Outros,439145.0,1140269
19970701,35612,Nordeste,Residencial,830722.4,7786281
19970701,35612,Nordeste,Rural,116515.0,0
19970701,35612,Norte,Comercial,134616.0,0
19970701,35612,Norte,Industrial,630748.0,0
19970701,35612,Norte,Outros,126520.0,233483
19970701,35612,Norte,Residencial,265667.0,1573178
19970701,35612,Norte,Rural,7796.0,0
19970701,35612,Sudeste,Comercial,1754902.0,0
19970701,35612,Sudeste,Industrial,6223546.0,0
19970701,35612,Sudeste,Outros,1271013.0,2709074
19970701,35612,Sudeste,Residencial,3496851.2,17449617
19970701,35612,Sudeste,Rural,353935.0,0
19970701,35612,Sul,Comercial,451803.0,0
19970701,35612,Sul,Industrial,1442608.0,0
19970701,35612,Sul,Outros,383302.0,1463778
19970701,35612,Sul,Residencial,965837.1,5470328
19970701,35612,Sul,Rural,268704.0,0
19970801,35643,Centro-Oeste,Comercial,211315.0,0
19970801,35643,Centro-Oeste,Industrial,247454.0,0
19970801,35643,Centro-Oeste,Outros,174279.0,431588
19970801,35643,Centro-Oeste,Residencial,443419.0,2315895
19970801,35643,Centro-Oeste,Rural,92956.0,0
19970801,35643,Nordeste,Comercial,419814.0,0
19970801,35643,Nordeste,Industrial,1755293.0,0
19970801,35643,Nordeste,Outros,431795.0,1145228
19970801,35643,Nordeste,Residencial,842965.7,7803554
19970801,35643,Nordeste,Rural,131284.0,0
19970801,35643,Norte,Comercial,137919.0,0
19970801,35643,Norte,Industrial,640573.0,0
19970801,35643,Norte,Outros,128292.0,234574
19970801,35643,Norte,Residencial,270232.8,1579596
19970801,35643,Norte,Rural,8378.0,0
19970801,35643,Sudeste,Comercial,1847930.0,0
19970801,35643,Sudeste,Industrial,6594233.0,0
19970801,35643,Sudeste,Outros,1311677.0,2719502
19970801,35643,Sudeste,Residencial,3509786.8,17522496
19970801,35643,Sudeste,Rural,397096.0,0
19970801,35643,Sul,Comercial,455261.0,0
19970801,35643,Sul,Industrial,1447838.0,0
19970801,35643,Sul,Outros,380082.0,1469894
19970801,35643,Sul,Residencial,959001.2,5492274
19970801,35643,Sul,Rural,271136.0,0
19970901,35674,Centro-Oeste,Comercial,224274.0,0
19970901,35674,Centro-Oeste,Industrial,249097.0,0
19970901,35674,Centro-Oeste,Outros,185128.0,433838
19970901,35674,Centro-Oeste,Residencial,445546.0,2324357
19970901,35674,Centro-Oeste,Rural,97445.0,0
19970901,35674,Nordeste,Comercial,423171.0,0
19970901,35674,Nordeste,Industrial,1714019.0,0
19970901,35674,Nordeste,Outros,437959.0,1150523
19970901,35674,Nordeste,Residencial,839385.7,7838213
19970901,35674,Nordeste,Rural,150106.0,0
19970901,35674,Norte,Comercial,140962.0,0
19970901,35674,Norte,Industrial,629432.0,0
19970901,35674,Norte,Outros,134811.0,235513
19970901,35674,Norte,Residencial,278454.6,1582766
19970901,35674,Norte,Rural,8566.0,0
19970901,35674,Sudeste,Comercial,1887378.0,0
19970901,35674,Sudeste,Industrial,6410414.0,0
19970901,35674,Sudeste,Outros,1296902.0,2731993
19970901,35674,Sudeste,Residencial,3627135.6,17579110
19970901,35674,Sudeste,Rural,441846.0,0
19970901,35674,Sul,Comercial,475619.0,0
19970901,35674,Sul,Industrial,1437926.0,0
19970901,35674,Sul,Outros,383334.0,1474733
19970901,35674,Sul,Residencial,960702.3,5510578
19970901,35674,Sul,Rural,281026.0,0
19971001,35704,Centro-Oeste,Comercial,239402.0,0
19971001,35704,Centro-Oeste,Industrial,245505.0,0
19971001,35704,Centro-Oeste,Outros,189232.0,435537
19971001,35704,Centro-Oeste,Residencial,457226.0,2332148
19971001,35704,Centro-Oeste,Rural,83922.0,0
19971001,35704,Nordeste,Comercial,465874.0,0
19971001,35704,Nordeste,Industrial,1778304.0,0
19971001,35704,Nordeste,Outros,453650.0,1154704
19971001,35704,Nordeste,Residencial,910714.2,7871515
19971001,35704,Nordeste,Rural,161697.0,0
19971001,35704,Norte,Comercial,147389.0,0
19971001,35704,Norte,Industrial,640153.0,0
19971001,35704,Norte,Outros,133110.0,237307
19971001,35704,Norte,Residencial,287402.0,1589195
19971001,35704,Norte,Rural,8751.0,0
19971001,35704,Sudeste,Comercial,1978122.0,0
19971001,35704,Sudeste,Industrial,6455082.0,0
19971001,35704,Sudeste,Outros,1333511.0,2743191
19971001,35704,Sudeste,Residencial,3720458.7,17644558
19971001,35704,Sudeste,Rural,389657.0,0
19971001,35704,Sul,Comercial,472562.0,0
19971001,35704,Sul,Industrial,1447509.0,0
19971001,35704,Sul,Outros,379606.0,1480496
19971001,35704,Sul,Residencial,958723.8,5526479
19971001,35704,Sul,Rural,276634.0,0
19971101,35735,Centro-Oeste,Comercial,250558.0,0
19971101,35735,Centro-Oeste,Industrial,229953.0,0
19971101,35735,Centro-Oeste,Outros,192294.0,437815
19971101,35735,Centro-Oeste,Residencial,478850.0,2341813
19971101,35735,Centro-Oeste,Rural,76311.0,0
19971101,35735,Nordeste,Comercial,476984.0,0
19971101,35735,Nordeste,Industrial,1762039.0,0
19971101,35735,Nordeste,Outros,453835.0,1159482
19971101,35735,Nordeste,Residencial,946823.8,7905767
19971101,35735,Nordeste,Rural,164050.0,0
19971101,35735,Norte,Comercial,141071.0,0
19971101,35735,Norte,Industrial,615677.0,0
19971101,35735,Norte,Outros,129816.0,238621
19971101,35735,Norte,Residencial,289463.8,1595363
19971101,35735,Norte,Rural,8528.0,0
19971101,35735,Sudeste,Comercial,2073257.0,0
19971101,35735,Sudeste,Industrial,6733879.0,0
19971101,35735,Sudeste,Outros,1332709.0,2742958
19971101,35735,Sudeste,Residencial,3718043.9,17743624
19971101,35735,Sudeste,Rural,380521.0,0
19971101,35735,Sul,Comercial,492325.0,0
19971101,35735,Sul,Industrial,1385947.0,0
19971101,35735,Sul,Outros,378359.0,1483275
19971101,35735,Sul,Residencial,964692.3,5539607
19971101,35735,Sul,Rural,278129.0,0
19971201,35765,Centro-Oeste,Comercial,229627.0,0
19971201,35765,Centro-Oeste,Industrial,216400.0,0
19971201,35765,Centro-Oeste,Outros,189231.0,439817
19971201,35765,Centro-Oeste,Residencial,438450.0,2350482
19971201,35765,Centro-Oeste,Rural,60752.0,0
19971201,35765,Nordeste,Comercial,481207.0,0
19971201,35765,Nordeste,Industrial,1733042.0,0
19971201,35765,Nordeste,Outros,459001.0,1163795
19971201,35765,Nordeste,Residencial,926480.8,7950932
19971201,35765,Nordeste,Rural,162162.0,0
19971201,35765,Norte,Comercial,137738.0,0
19971201,35765,Norte,Industrial,617768.0,0
19971201,35765,Norte,Outros,130939.0,240119
19971201,35765,Norte,Residencial,278024.3,1602532
19971201,35765,Norte,Rural,8407.0,0
19971201,35765,Sudeste,Comercial,2081150.0,0
19971201,35765,Sudeste,Industrial,6043175.0,0
19971201,35765,Sudeste,Outros,1299949.0,2768712
19971201,35765,Sudeste,Residencial,3759778.6,17829490
19971201,35765,Sudeste,Rural,336908.0,0
19971201,35765,Sul,Comercial,497981.0,0
19971201,35765,Sul,Industrial,1324662.0,0
19971201,35765,Sul,Outros,380123.0,1486789
19971201,35765,Sul,Residencial,927759.0,5560757
19971201,35765,Sul,Rural,304151.0,0
19980101,35796,Centro-Oeste,Comercial,237900.0,0
19980101,35796,Centro-Oeste,Industrial,203163.0,0
19980101,35796,Centro-Oeste,Outros,183517.79,447652
19980101,35796,Centro-Oeste,Residencial,464048.8,2349461
19980101,35796,Centro-Oeste,Rural,68117.0,0
19980101,35796,Nordeste,Comercial,509492.0,0
19980101,35796,Nordeste,Industrial,1718738.0,0
19980101,35796,Nordeste,Outros,464393.0,1169131
19980101,35796,Nordeste,Residencial,1020342.1,8010420
19980101,35796,Nordeste,Rural,151021.0,0
19980101,35796,Norte,Comercial,143224.1,0
19980101,35796,Norte,Industrial,610348.0,0
19980101,35796,Norte,Outros,124144.09999999999,241731
19980101,35796,Norte,Residencial,292540.8,1608749
19980101,35796,Norte,Rural,8502.3,0
19980101,35796,Sudeste,Comercial,2281022.0,0
19980101,35796,Sudeste,Industrial,5818810.0,0
19980101,35796,Sudeste,Outros,1377091.04,2775023
19980101,35796,Sudeste,Residencial,4285772.48,17884990
19980101,35796,Sudeste,Rural,344045.0,0
19980101,35796,Sul,Comercial,563524.0,0
19980101,35796,Sul,Industrial,1193623.0,0
19980101,35796,Sul,Outros,387896.7,1486391
19980101,35796,Sul,Residencial,1115556.5,5607471
19980101,35796,Sul,Rural,352693.0,0
19980201,35827,Centro-Oeste,Comercial,236670.0,0
19980201,35827,Centro-Oeste,Industrial,215581.0,0
19980201,35827,Centro-Oeste,Outros,180269.55,449015
19980201,35827,Centro-Oeste,Residencial,446665.7,2360178
19980201,35827,Centro-Oeste,Rural,61290.0,0
19980201,35827,Nordeste,Comercial,486832.0,0
19980201,35827,Nordeste,Industrial,1624769.0,0
19980201,35827,Nordeste,Outros,459086.99,1173120
19980201,35827,Nordeste,Residencial,961575.1,8062510
19980201,35827,Nordeste,Rural,134145.0,0
19980201,35827,Norte,Comercial,132141.5,0
19980201,35827,Norte,Industrial,563945.0,0
19980201,35827,Norte,Outros,127192.20000000001,243161
19980201,35827,Norte,Residencial,271305.2,1616419
19980201,35827,Norte,Rural,8395.3,0
19980201,35827,Sudeste,Comercial,2095092.0,0
19980201,35827,Sudeste,Industrial,5988236.0,0
19980201,35827,Sudeste,Outros,1312715.89,2779579
19980201,35827,Sudeste,Residencial,3833586.04,17955906
19980201,35827,Sudeste,Rural,335833.0,0
19980201,35827,Sul,Comercial,535388.0,0
19980201,35827,Sul,Industrial,1329264.0,0
19980201,35827,Sul,Outros,366634.85,1489780
19980201,35827,Sul,Residencial,1004749.09,5620826
19980201,35827,Sul,Rural,353441.0,0
19980301,35855,Centro-Oeste,Comercial,232989.0,0
19980301,35855,Centro-Oeste,Industrial,209979.0,0
19980301,35855,Centro-Oeste,Outros,183003.76,451611
19980301,35855,Centro-Oeste,Residencial,436647.7,2368915
19980301,35855,Centro-Oeste,Rural,61540.0,0
19980301,35855,Nordeste,Comercial,481811.0,0
19980301,35855,Nordeste,Industrial,1717120.0,0
19980301,35855,Nordeste,Outros,445475.0,1174715
19980301,35855,Nordeste,Residencial,995894.5,8095162
19980301,35855,Nordeste,Rural,147950.0,0
19980301,35855,Norte,Comercial,133828.3,0
19980301,35855,Norte,Industrial,628122.2,0
19980301,35855,Norte,Outros,128243.2,244689
19980301,35855,Norte,Residencial,264755.9,1626659
19980301,35855,Norte,Rural,8383.9,0
19980301,35855,Sudeste,Comercial,2084305.0,0
19980301,35855,Sudeste,Industrial,5680010.0,0
19980301,35855,Sudeste,Outros,1318343.94,2781788
19980301,35855,Sudeste,Residencial,3943373.45,18026070
19980301,35855,Sudeste,Rural,328819.0,0
19980301,35855,Sul,Comercial,535402.0,0
19980301,35855,Sul,Industrial,1374099.0,0
19980301,35855,Sul,Outros,374213.88,1489981
19980301,35855,Sul,Residencial,1009180.99,5634566
19980301,35855,Sul,Rural,359030.0,0
19980401,35886,Centro-Oeste,Comercial,257790.0,0
19980401,35886,Centro-Oeste,Industrial,240480.0,0
19980401,35886,Centro-Oeste,Outros,193698.89,453219
19980401,35886,Centro-Oeste,Residencial,479064.8,2376977
19980401,35886,Centro-Oeste,Rural,66559.0,0
19980401,35886,Nordeste,Comercial,502576.0,0
19980401,35886,Nordeste,Industrial,1740453.0,0
19980401,35886,Nordeste,Outros,475631.0,1177116
19980401,35886,Nordeste,Residencial,1021246.7,8130400
19980401,35886,Nordeste,Rural,144706.0,0
19980401,35886,Norte,Comercial,150810.2,0
19980401,35886,Norte,Industrial,615703.4,0
19980401,35886,Norte,Outros,135567.6,244410
19980401,35886,Norte,Residencial,282905.0,1631434
19980401,35886,Norte,Rural,8575.7,0
19980401,35886,Sudeste,Comercial,2166576.0,0
19980401,35886,Sudeste,Industrial,6310963.0,0
19980401,35886,Sudeste,Outros,1405288.23,2799003
19980401,35886,Sudeste,Residencial,3894304.82,18101599
19980401,35886,Sudeste,Rural,344686.0,0
19980401,35886,Sul,Comercial,529923.0,0
19980401,35886,Sul,Industrial,1492736.0,0
19980401,35886,Sul,Outros,390248.04,1495328
19980401,35886,Sul,Residencial,997924.41,5648420
19980401,35886,Sul,Rural,329273.0,0
19980501,35916,Centro-Oeste,Comercial,250151.0,0
19980501,35916,Centro-Oeste,Industrial,239906.0,0
19980501,35916,Centro-Oeste,Outros,189452.23,455245
19980501,35916,Centro-Oeste,Residencial,470265.9,2377046
19980501,35916,Centro-Oeste,Rural,84754.0,0
19980501,35916,Nordeste,Comercial,495129.0,0
19980501,35916,Nordeste,Industrial,1771861.0,0
19980501,35916,Nordeste,Outros,469894.0,1180050
19980501,35916,Nordeste,Residencial,1012139.0,8158614
19980501,35916,Nordeste,Rural,155006.0,0
19980501,35916,Norte,Comercial,134661.3,0
19980501,35916,Norte,Industrial,638399.5,0
19980501,35916,Norte,Outros,138931.1,240264
19980501,35916,Norte,Residencial,290701.0,1615681
19980501,35916,Norte,Rural,8623.1,0
19980501,35916,Sudeste,Comercial,2048045.0,0
19980501,35916,Sudeste,Industrial,6270248.0,0
19980501,35916,Sudeste,Outros,1363801.24,2802220
19980501,35916,Sudeste,Residencial,3809340.04,18133012
19980501,35916,Sudeste,Rural,365010.0,0
19980501,35916,Sul,Comercial,493715.0,0
19980501,35916,Sul,Industrial,1446905.0,0
19980501,35916,Sul,Outros,373645.22,1499835
19980501,35916,Sul,Residencial,1008855.89,5656449
19980501,35916,Sul,Rural,300252.0,0
19980601,35947,Centro-Oeste,Comercial,224086.0,0
19980601,35947,Centro-Oeste,Industrial,238286.0,0
19980601,35947,Centro-Oeste,Outros,187669.75,458442
19980601,35947,Centro-Oeste,Residencial,433960.1,2392200
19980601,35947,Centro-Oeste,Rural,93167.0,0
19980601,35947,Nordeste,Comercial,464062.0,0
19980601,35947,Nordeste,Industrial,1720709.0,0
19980601,35947,Nordeste,Outros,456833.0,1184451
19980601,35947,Nordeste,Residencial,935876.6,8188560
19980601,35947,Nordeste,Rural,155735.0,0
19980601,35947,Norte,Comercial,150142.3,0
19980601,35947,Norte,Industrial,632013.8,0
19980601,35947,Norte,Outros,133270.6,256424
19980601,35947,Norte,Residencial,296469.6,1658711
19980601,35947,Norte,Rural,9188.5,0
19980601,35947,Sudeste,Comercial,1876308.0,0
19980601,35947,Sudeste,Industrial,6114297.0,0
19980601,35947,Sudeste,Outros,1294887.89,2801792
19980601,35947,Sudeste,Residencial,3597148.67,18166573
19980601,35947,Sudeste,Rural,369820.0,0
19980601,35947,Sul,Comercial,478844.0,0
19980601,35947,Sul,Industrial,1463142.0,0
19980601,35947,Sul,Outros,375940.23,1506576
19980601,35947,Sul,Residencial,963755.37,5674874
19980601,35947,Sul,Rural,286448.0,0
19980701,35977,Centro-Oeste,Comercial,222930.0,0
19980701,35977,Centro-Oeste,Industrial,245602.0,0
19980701,35977,Centro-Oeste,Outros,186341.36,460867
19980701,35977,Centro-Oeste,Residencial,441347.2,2403601
19980701,35977,Centro-Oeste,Rural,105638.0,0
19980701,35977,Nordeste,Comercial,467624.0,0
19980701,35977,Nordeste,Industrial,1778386.0,0
19980701,35977,Nordeste,Outros,458724.0,1189345
19980701,35977,Nordeste,Residencial,943499.08,8228805
19980701,35977,Nordeste,Rural,154584.0,0
19980701,35977,Norte,Comercial,138997.6,0
19980701,35977,Norte,Industrial,633055.1,0
19980701,35977,Norte,Outros,127859.5,247448
19980701,35977,Norte,Residencial,284539.4,1646874
19980701,35977,Norte,Rural,8632.2,0
19980701,35977,Sudeste,Comercial,1858895.0,0
19980701,35977,Sudeste,Industrial,6225488.0,0
19980701,35977,Sudeste,Outros,1323593.81,2806366
19980701,35977,Sudeste,Residencial,3663227.73,18197721
19980701,35977,Sudeste,Rural,398848.0,0
19980701,35977,Sul,Comercial,472854.0,0
19980701,35977,Sul,Industrial,1468724.0,0
19980701,35977,Sul,Outros,380104.0,1509459
19980701,35977,Sul,Residencial,987831.72,5679614
19980701,35977,Sul,Rural,287266.0,0
19980801,36008,Centro-Oeste,Comercial,240018.0,0
19980801,36008,Centro-Oeste,Industrial,252790.0,0
19980801,36008,Centro-Oeste,Outros,193857.89,462812
19980801,36008,Centro-Oeste,Residencial,472121.9,2406944
19980801,36008,Centro-Oeste,Rural,111554.0,0
19980801,36008,Nordeste,Comercial,468800.0,0
19980801,36008,Nordeste,Industrial,1779190.0,0
19980801,36008,Nordeste,Outros,467000.0,1191267
19980801,36008,Nordeste,Residencial,920341.89,8252817
19980801,36008,Nordeste,Rural,170230.0,0
19980801,36008,Norte,Comercial,149052.0,0
19980801,36008,Norte,Industrial,640525.8,0
19980801,36008,Norte,Outros,132699.5,250164
19980801,36008,Norte,Residencial,283449.4,1653759
19980801,36008,Norte,Rural,9042.4,0
19980801,36008,Sudeste,Comercial,1999034.0,0
19980801,36008,Sudeste,Industrial,6571783.0,0
19980801,36008,Sudeste,Outros,1366285.35,2811951
19980801,36008,Sudeste,Residencial,3755588.51,18244922
19980801,36008,Sudeste,Rural,434152.0,0
19980801,36008,Sul,Comercial,494964.0,0
19980801,36008,Sul,Industrial,1478825.0,0
19980801,36008,Sul,Outros,385723.98,1515544
19980801,36008,Sul,Residencial,1011580.86,5699725
19980801,36008,Sul,Rural,293038.0,0
19980901,36039,Centro-Oeste,Comercial,251879.0,0
19980901,36039,Centro-Oeste,Industrial,246059.0,0
19980901,36039,Centro-Oeste,Outros,199068.81,465568
19980901,36039,Centro-Oeste,Residencial,482646.7,2424593
19980901,36039,Centro-Oeste,Rural,110476.0,0
19980901,36039,Nordeste,Comercial,470844.0,0
19980901,36039,Nordeste,Industrial,1791246.0,0
19980901,36039,Nordeste,Outros,467779.0,1196065
19980901,36039,Nordeste,Residencial,927750.58,8295434
19980901,36039,Nordeste,Rural,175161.0,0
19980901,36039,Norte,Comercial,159034.7,0
19980901,36039,Norte,Industrial,630020.2,0
19980901,36039,Norte,Outros,138248.8,250207
19980901,36039,Norte,Residencial,304825.9,1662929
19980901,36039,Norte,Rural,9718.3,0
19980901,36039,Sudeste,Comercial,2100861.0,0
19980901,36039,Sudeste,Industrial,6379336.0,0
19980901,36039,Sudeste,Outros,1359870.05,2820620
19980901,36039,Sudeste,Residencial,3955621.38,18311446
19980901,36039,Sudeste,Rural,453435.0,0
19980901,36039,Sul,Comercial,498240.0,0
19980901,36039,Sul,Industrial,1463214.0,0
19980901,36039,Sul,Outros,385582.53,1519661
19980901,36039,Sul,Residencial,1008097.89,5715426
19980901,36039,Sul,Rural,296621.0,0
19981001,36069,Centro-Oeste,Comercial,248085.0,0
19981001,36069,Centro-Oeste,Industrial,237905.0,0
19981001,36069,Centro-Oeste,Outros,204898.08,466806
19981001,36069,Centro-Oeste,Residencial,480603.5,2431433
19981001,36069,Centro-Oeste,Rural,89377.0,0
19981001,36069,Nordeste,Comercial,486626.0,0
19981001,36069,Nordeste,Industrial,1820527.0,0
19981001,36069,Nordeste,Outros,475952.0,1202271
19981001,36069,Nordeste,Residencial,966497.48,8347740
19981001,36069,Nordeste,Rural,187548.0,0
19981001,36069,Norte,Comercial,152704.7,0
19981001,36069,Norte,Industrial,641735.9,0
19981001,36069,Norte,Outros,137275.7,252143
19981001,36069,Norte,Residencial,308435.7,1674410
19981001,36069,Norte,Rural,9659.4,0
19981001,36069,Sudeste,Comercial,2098985.0,0
19981001,36069,Sudeste,Industrial,6306475.0,0
19981001,36069,Sudeste,Outros,1363844.76,2829531
19981001,36069,Sudeste,Residencial,3961598.6,18390997
19981001,36069,Sudeste,Rural,427692.0,0
19981001,36069,Sul,Comercial,491425.0,0
19981001,36069,Sul,Industrial,1418680.0,0
19981001,36069,Sul,Outros,383262.05,1522717
19981001,36069,Sul,Residencial,993407.14,5726605
19981001,36069,Sul,Rural,288291.0,0
19981101,36100,Centro-Oeste,Comercial,247825.0,0
19981101,36100,Centro-Oeste,Industrial,236854.0,0
19981101,36100,Centro-Oeste,Outros,196471.26,469109
19981101,36100,Centro-Oeste,Residencial,474722.0,2443987
19981101,36100,Centro-Oeste,Rural,77327.0,0
19981101,36100,Nordeste,Comercial,504197.0,0
19981101,36100,Nordeste,Industrial,1798684.0,0
19981101,36100,Nordeste,Outros,486040.0,1207275
19981101,36100,Nordeste,Residencial,1004987.57,8408121
19981101,36100,Nordeste,Rural,188498.0,0
19981101,36100,Norte,Comercial,152571.2,0
19981101,36100,Norte,Industrial,621989.9,0
19981101,36100,Norte,Outros,141558.59999999998,252691
19981101,36100,Norte,Residencial,307949.6,1681065
19981101,36100,Norte,Rural,9909.6,0
19981101,36100,Sudeste,Comercial,2115480.0,0
19981101,36100,Sudeste,Industrial,6276140.0,0
19981101,36100,Sudeste,Outros,1372205.31,2834860
19981101,36100,Sudeste,Residencial,3853186.72,18441157
19981101,36100,Sudeste,Rural,370213.0,0
19981101,36100,Sul,Comercial,518081.0,0
19981101,36100,Sul,Industrial,1409468.0,0
